,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
54,2015-05-24,15.64981768694891,-13.424440807739952,29.604846714805035,15.64981768694891,15.64981768694891,-7.68655209448021,-7.68655209448021,-7.68655209448021,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.512205997166683,-0.512205997166683,-0.512205997166683,-6.1182946426926685,-6.1182946426926685,-6.1182946426926685,0.0,0.0,0.0,7.963265592468701
55,2015-05-25,15.620337718391404,-11.824359992385656,29.443274354843005,15.620337718391404,15.620337718391404,-5.774010560957023,-5.774010560957023,-5.774010560957023,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.790919543008005,1.790919543008005,1.790919543008005,-6.50887864934417,-6.50887864934417,-6.50887864934417,0.0,0.0,0.0,9.84632715743438
56,2015-05-26,15.590857749833896,-13.883568017551362,28.67327384355352,15.590857749833896,15.590857749833896,-8.016151344341447,-8.016151344341447,-8.016151344341447,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397509518686,-0.051367397509518686,-0.051367397509518686,-6.908732492211069,-6.908732492211069,-6.908732492211069,0.0,0.0,0.0,7.574706405492449
57,2015-05-27,15.56137778127639,-14.563343531140873,29.89425995327526,15.561377781276391,15.561377781276391,-8.548914657612196,-8.548914657612196,-8.548914657612196,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296604056,-0.18304992296604056,-0.18304992296604056,-7.309813280025297,-7.309813280025297,-7.309813280025297,0.0,0.0,0.0,7.012463123664194
58,2015-05-28,15.531897812718881,-16.109237828967487,28.67629392321069,15.531897812718881,15.531897812718881,-9.317850184209478,-9.317850184209478,-9.317850184209478,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050889385,-0.5576679050889385,-0.5576679050889385,-7.70413082449968,-7.70413082449968,-7.70413082449968,0.0,0.0,0.0,6.2140476285094035
59,2015-05-29,15.502417838866144,-16.224864808653,25.07194308799182,15.502417838866144,15.502417838866144,-9.599861023410545,-9.599861023410545,-9.599861023410545,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945277934,-0.4598716945277934,-0.4598716945277934,-8.083937874261892,-8.083937874261892,-8.083937874261892,0.0,0.0,0.0,5.902556815455599
60,2015-05-30,15.472937865013407,-13.808240093755435,27.0404905152211,15.472937865013407,15.472937865013407,-9.52472216103108,-9.52472216103108,-9.52472216103108,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625748301295,-0.026756625748301295,-0.026756625748301295,-8.44191408066192,-8.44191408066192,-8.44191408066192,0.0,0.0,0.0,5.948215703982326
61,2015-05-31,15.44345789116067,-15.586368804848613,25.779232687529447,15.44345789116067,15.44345789116067,-10.339596286611059,-10.339596286611059,-10.339596286611059,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971644776,-0.5122059971644776,-0.5122059971644776,-8.771338834825722,-8.771338834825722,-8.771338834825722,0.0,0.0,0.0,5.103861604549611
62,2015-06-01,15.413977917307934,-13.37880365254879,27.69932599772479,15.413977917307934,15.413977917307934,-8.331380318892116,-8.331380318892116,-8.331380318892116,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430069782,1.7909195430069782,1.7909195430069782,-9.066248407278234,-9.066248407278234,-9.066248407278234,0.0,0.0,0.0,7.082597598415818
63,2015-06-02,15.384497943455196,-16.987925217063818,26.401416007171534,15.384497943455196,15.384497943455196,-10.428992092655134,-10.428992092655134,-10.428992092655134,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750989055,-0.05136739750989055,-0.05136739750989055,-9.321573240524385,-9.321573240524385,-9.321573240524385,0.0,0.0,0.0,4.955505850800062
64,2015-06-03,15.355017969602459,-16.419685205389943,27.030690302974662,15.355017969602459,15.355017969602459,-10.772353156940662,-10.772353156940662,-10.772353156940662,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297045958,-0.18304992297045958,-0.18304992297045958,-9.533251779349344,-9.533251779349344,-9.533251779349344,0.0,0.0,0.0,4.582664812661797
65,2015-06-04,15.325537995749723,-18.317095741610174,25.914018111310465,15.325537995749723,15.325537995749723,-11.312037218328818,-11.312037218328818,-11.312037218328818,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050874611,-0.5576679050874611,-0.5576679050874611,-9.698317858620497,-9.698317858620497,-9.698317858620497,0.0,0.0,0.0,4.013500777420905
66,2015-06-05,15.296058021896986,-16.129089438141104,26.74042817481667,15.296058021896986,15.296058021896986,-11.330882535337556,-11.330882535337556,-11.330882535337556,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945289999,-0.4598716945289999,-0.4598716945289999,-9.814959386187699,-9.814959386187699,-9.814959386187699,0.0,0.0,0.0,3.9651754865594295
67,2015-06-06,15.266578048044249,-17.11920820137263,25.10170574157182,15.266578048044249,15.266578048044249,-10.965354919515626,-10.965354919515626,-10.965354919515626,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574748993,-0.02675662574748993,-0.02675662574748993,-9.882546839147277,-9.882546839147277,-9.882546839147277,0.0,0.0,0.0,4.301223128528623
68,2015-06-07,15.237098074191511,-16.395882555775774,24.03855901046789,15.237098074191511,15.237098074191511,-11.469888365069489,-11.469888365069489,-11.469888365069489,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971681252,-0.5122059971681252,-0.5122059971681252,-9.901630913280504,-9.901630913280504,-9.901630913280504,0.0,0.0,0.0,3.7672097091220227
69,2015-06-08,15.207618100338774,-14.869149442744098,27.321128961485446,15.207618100338774,15.207618100338774,-9.139041416669276,-9.139041416669276,-9.139041416669276,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.790919543007598,1.790919543007598,1.790919543007598,-9.873909505056014,-9.873909505056014,-9.873909505056014,0.0,0.0,0.0,6.068576683669498
70,2015-06-09,15.178138126486036,-16.34282030183973,25.077327506959996,15.178138126486036,15.178138126486036,-10.90958389164534,-10.90958389164534,-10.90958389164534,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739751022841,-0.05136739751022841,-0.05136739751022841,-9.802165039514252,-9.802165039514252,-9.802165039514252,0.0,0.0,0.0,4.268554234840696
71,2015-06-10,15.148658152633303,-17.913440888602157,28.05707563703982,15.148658152633303,15.148658152633303,-10.929275340052548,-10.929275340052548,-10.929275340052548,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296763703,-0.18304992296763703,-0.18304992296763703,-9.69017396246405,-9.69017396246405,-9.69017396246405,0.0,0.0,0.0,4.219382812580754
72,2015-06-11,15.119178178780562,-16.561876898595532,24.988436003787935,15.119178178780562,15.119178178780562,-11.15631032877781,-11.15631032877781,-11.15631032877781,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050909412,-0.5576679050909412,-0.5576679050909412,-9.542590969066008,-9.542590969066008,-9.542590969066008,0.0,0.0,0.0,3.962867850002752
73,2015-06-12,15.089698204927828,-15.89043014455004,25.150294168637064,15.089698204927828,15.089698204927828,-10.880734371272123,-10.880734371272123,-10.880734371272123,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452986015,-0.45987169452986015,-0.45987169452986015,-9.364811222121403,-9.364811222121403,-9.364811222121403,0.0,0.0,0.0,4.208963833655705
74,2015-06-13,15.06021823107509,-16.67617510494774,26.122837020942995,15.06021823107509,15.06021823107509,-10.245622483597398,-10.245622483597398,-10.245622483597398,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625750234332,-0.026756625750234332,-0.026756625750234332,-9.162814403226305,-9.162814403226305,-9.162814403226305,0.0,0.0,0.0,4.814595747477693
75,2015-06-14,15.030738257222353,-17.03966507001797,25.427328442863832,15.030738257222353,15.030738257222353,-10.511252373792143,-10.511252373792143,-10.511252373792143,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971659199,-0.5122059971659199,-0.5122059971659199,-8.942994922005365,-8.942994922005365,-8.942994922005365,0.0,0.0,0.0,4.51948588343021
76,2015-06-15,15.001258283369616,-13.792241115898216,28.207707230724516,15.001258283369616,15.001258283369616,-7.977114881308966,-7.977114881308966,-7.977114881308966,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430077456,1.7909195430077456,1.7909195430077456,-8.711982969695853,-8.711982969695853,-8.711982969695853,0.0,0.0,0.0,7.02414340206065
77,2015-06-16,14.971778309516878,-14.896715189737469,27.322740542578654,14.971778309516878,14.971778309516878,-9.583880185598815,-9.583880185598815,-9.583880185598815,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397510566494,-0.051367397510566494,-0.051367397510566494,-8.476461333467391,-8.476461333467391,-8.476461333467391,0.0,0.0,0.0,5.387898123918063
78,2015-06-17,14.942298335664141,-13.213624148088341,26.9372787114011,14.942298335664141,14.942298335664141,-9.482084358606752,-9.482084358606752,-9.482084358606752,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.1830499229678707,-0.1830499229678707,-0.1830499229678707,-8.242982981018022,-8.242982981018022,-8.242982981018022,0.0,0.0,0.0,5.460213977057389
79,2015-06-18,14.912818361811404,-16.651333164072806,25.37342056129053,14.912818361811404,14.912818361811404,-9.63151373852419,-9.63151373852419,-9.63151373852419,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050854669,-0.5576679050854669,-0.5576679050854669,-8.017794378817863,-8.017794378817863,-8.017794378817863,0.0,0.0,0.0,5.281304623287214
80,2015-06-19,14.883338387958666,-14.917614961127784,27.98783958447223,14.883338387958666,14.883338387958666,-9.322592472845018,-9.322592472845018,-9.322592472845018,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452631893,-0.45987169452631893,-0.45987169452631893,-7.80666932369784,-7.80666932369784,-7.80666932369784,0.0,0.0,0.0,5.560745915113648
81,2015-06-20,14.85385841410593,-16.579701765168323,26.512570044819924,14.85385841410593,14.85385841410593,-8.697565832135531,-8.697565832135531,-8.697565832135531,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574582547,-0.02675662574582547,-0.02675662574582547,-7.614757751768846,-7.614757751768846,-7.614757751768846,0.0,0.0,0.0,6.1562925819703995
82,2015-06-21,14.824378440253195,-14.9218049612944,26.68434435898602,14.824378440253195,14.824378440253195,-9.014711002043382,-9.014711002043382,-9.014711002043382,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971637144,-0.5122059971637144,-0.5122059971637144,-7.446453550258809,-7.446453550258809,-7.446453550258809,0.0,0.0,0.0,5.809667438209813
83,2015-06-22,14.794898466400458,-13.268645564239428,28.702796904280326,14.794898466400458,14.794898466400458,-6.570416761127693,-6.570416761127693,-6.570416761127693,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430078932,1.7909195430078932,1.7909195430078932,-7.305284849514727,-7.305284849514727,-7.305284849514727,0.0,0.0,0.0,8.224481705272765
84,2015-06-23,14.76541849254772,-16.26267231981243,26.166856539769928,14.76541849254772,14.76541849254772,-8.301248481971138,-8.301248481971138,-8.301248481971138,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397508353695,-0.051367397508353695,-0.051367397508353695,-7.193829629841926,-7.193829629841926,-7.193829629841926,0.0,0.0,0.0,6.4641700105765825
85,2015-06-24,14.735938518694983,-15.210609706234601,26.56396328327818,14.735938518694983,14.735938518694983,-8.352760137164246,-8.352760137164246,-8.352760137164246,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.1830499229692334,-0.1830499229692334,-0.1830499229692334,-7.113658759574155,-7.113658759574155,-7.113658759574155,0.0,0.0,0.0,6.383178381530737
86,2015-06-25,14.706458544842246,-15.032255866538874,27.29833129326176,14.706458544842246,14.706458544842246,-8.679027166850048,-8.679027166850048,-8.679027166850048,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.557667905088947,-0.557667905088947,-0.557667905088947,-7.065307807140242,-7.065307807140242,-7.065307807140242,0.0,0.0,0.0,6.0274313779921975
87,2015-06-26,14.676978570989508,-15.898530483631282,27.150291905610054,14.676978570989508,14.676978570989508,-8.564201312139774,-8.564201312139774,-8.564201312139774,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169453227317,-0.45987169453227317,-0.45987169453227317,-7.048278162986643,-7.048278162986643,-7.048278162986643,0.0,0.0,0.0,6.112777258849734
88,2015-06-27,14.647498597136773,-13.990591292589189,26.749105779595485,14.647498597136773,14.647498597136773,-8.143875270132249,-8.143875270132249,-8.143875270132249,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625748611682,-0.026756625748611682,-0.026756625748611682,-7.061067189762779,-7.061067189762779,-7.061067189762779,0.0,0.0,0.0,6.503623327004524
89,2015-06-28,14.618018623284035,-15.979116206591202,26.086561723393356,14.618018623284035,14.618018623284035,-8.669483766068508,-8.669483766068508,-8.669483766068508,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971656272,-0.5122059971656272,-0.5122059971656272,-7.101226314282022,-7.101226314282022,-7.101226314282022,0.0,0.0,0.0,5.948534857215527
90,2015-06-29,14.588538649431298,-15.072538219458552,29.27444667083991,14.588538649431298,14.588538649431298,-6.430577116517454,-6.430577116517454,-6.430577116517454,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430073386,1.7909195430073386,1.7909195430073386,-7.165445204903934,-7.165445204903934,-7.165445204903934,0.0,0.0,0.0,8.157961532913845
91,2015-06-30,14.559058675578562,-14.382488178575272,26.69593085820205,14.559058675578562,14.559058675578562,-8.357078316859937,-8.357078316859937,-8.357078316859937,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750872526,-0.05136739750872526,-0.05136739750872526,-7.249659464730353,-7.249659464730353,-7.249659464730353,0.0,0.0,0.0,6.201980358718625
92,2015-07-01,14.529578701725825,-15.97833127926294,26.89633044293167,14.529578701725825,14.529578701725825,-8.588280011607129,-8.588280011607129,-8.588280011607129,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297059625,-0.18304992297059625,-0.18304992297059625,-7.349178634015674,-7.349178634015674,-7.349178634015674,0.0,0.0,0.0,5.941298690118696
93,2015-07-02,14.500098727873088,-16.76386301798201,25.50022405935695,14.500098727873088,14.500098727873088,-9.072550111763446,-9.072550111763446,-9.072550111763446,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050924271,-0.5576679050924271,-0.5576679050924271,-7.458830752050161,-7.458830752050161,-7.458830752050161,0.0,0.0,0.0,5.427548616109641
94,2015-07-03,14.470618754020352,-16.885432547700628,25.97572896056776,14.470618754020352,14.470618754020352,-9.089042443352234,-9.089042443352234,-9.089042443352234,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.459871694528732,-0.459871694528732,-0.459871694528732,-7.573119294202644,-7.573119294202644,-7.573119294202644,0.0,0.0,0.0,5.381576310668118
95,2015-07-04,14.441138780167615,-15.178056200327859,26.683078201143893,14.441138780167615,14.441138780167615,-8.769196065769124,-8.769196065769124,-8.769196065769124,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574777953,-0.02675662574777953,-0.02675662574777953,-7.6863879854004855,-7.6863879854004855,-7.6863879854004855,0.0,0.0,0.0,5.67194271439849
96,2015-07-05,14.411658806314877,-16.4852108863748,24.384989468785815,14.411658806314877,14.411658806314877,-9.361246257025032,-9.361246257025032,-9.361246257025032,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971651567,-0.5122059971651567,-0.5122059971651567,-7.792988805239016,-7.792988805239016,-7.792988805239016,0.0,0.0,0.0,5.050412549289845
97,2015-07-06,14.38217883246214,-13.020526409728197,29.383734247178634,14.38217883246214,14.38217883246214,-7.152580358129701,-7.152580358129701,-7.152580358129701,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430079583,1.7909195430079583,1.7909195430079583,-7.887448446516801,-7.887448446516801,-7.887448446516801,0.0,0.0,0.0,7.229598474332438
98,2015-07-07,14.352698858609402,-15.223242565463659,24.71471931406911,14.352698858609402,14.352698858609402,-9.072047421181717,-9.072047421181717,-9.072047421181717,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397506479055,-0.051367397506479055,-0.051367397506479055,-7.964628569054379,-7.964628569054379,-7.964628569054379,0.0,0.0,0.0,5.280651437427686
99,2015-07-08,14.323218884756665,-15.165194601730445,26.555269892468967,14.323218884756665,14.323218884756665,-9.25897677842227,-9.25897677842227,-9.25897677842227,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296777373,-0.18304992296777373,-0.18304992296777373,-8.019875400833637,-8.019875400833637,-8.019875400833637,0.0,0.0,0.0,5.064242106334396
100,2015-07-09,14.29373891090393,-16.26600022185112,25.127915792267743,14.29373891090393,14.29373891090393,-9.662873931896804,-9.662873931896804,-9.662873931896804,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.557667905086953,-0.557667905086953,-0.557667905086953,-8.049154572188993,-8.049154572188993,-8.049154572188993,0.0,0.0,0.0,4.630864979007125
101,2015-07-10,14.26425893705119,-16.02281326323466,26.709346392342038,14.26425893705119,14.26425893705119,-9.565090664629688,-9.565090664629688,-9.565090664629688,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452959226,-0.45987169452959226,-0.45987169452959226,-8.049167515479237,-8.049167515479237,-8.049167515479237,0.0,0.0,0.0,4.6991682724215025
102,2015-07-11,14.234778963198456,-14.976101247068693,26.038822806564802,14.234778963198455,14.234778963198455,-9.1002543894458,-9.1002543894458,-9.1002543894458,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625746968087,-0.026756625746968087,-0.026756625746968087,-8.017446309077972,-8.017446309077972,-8.017446309077972,0.0,0.0,0.0,5.134524573752657
103,2015-07-12,14.205298989345719,-16.510886209943465,24.839870142402074,14.205298989345719,14.205298989345719,-9.520681926129843,-9.520681926129843,-9.520681926129843,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971646861,-0.5122059971646861,-0.5122059971646861,-7.952424474344297,-7.952424474344297,-7.952424474344297,0.0,0.0,0.0,4.684617063215876
104,2015-07-13,14.175819015492982,-13.678318831027266,27.58865270118842,14.175819015492982,14.175819015492982,-7.118613840717513,-7.118613840717513,-7.118613840717513,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430076346,1.7909195430076346,1.7909195430076346,-7.853481929104289,-7.853481929104289,-7.853481929104289,0.0,0.0,0.0,7.0572051747754685
105,2015-07-14,14.146339041640244,-15.963738102477032,26.868991902568425,14.146339041640244,14.146339041640244,-8.828381892930816,-8.828381892930816,-8.828381892930816,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750685054,-0.05136739750685054,-0.05136739750685054,-7.720963040803105,-7.720963040803105,-7.720963040803105,0.0,0.0,0.0,5.317957148709429
106,2015-07-15,14.116859067787507,-15.83888310780747,26.584690336919444,14.116859067787507,14.116859067787507,-8.795268863272353,-8.795268863272353,-8.795268863272353,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296800732,-0.18304992296800732,-0.18304992296800732,-7.556167485683487,-7.556167485683487,-7.556167485683487,0.0,0.0,0.0,5.321590204515154
107,2015-07-16,14.08737909393477,-15.962366967538527,25.803459562458904,14.08737909393477,14.08737909393477,-8.975033744880927,-8.975033744880927,-8.975033744880927,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050904331,-0.5576679050904331,-0.5576679050904331,-7.361314385169636,-7.361314385169636,-7.361314385169636,0.0,0.0,0.0,5.112345349053843
108,2015-07-17,14.057899120082032,-14.738890304339936,27.053100880722877,14.057899120082032,14.057899120082032,-8.655404084623768,-8.655404084623768,-8.655404084623768,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452570476,-0.45987169452570476,-0.45987169452570476,-7.139480935477204,-7.139480935477204,-7.139480935477204,0.0,0.0,0.0,5.402495035458264
109,2015-07-18,14.028419146229298,-15.230387739852713,26.44145336126403,14.028419146229298,14.028419146229298,-7.977325530652809,-7.977325530652809,-7.977325530652809,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625746156726,-0.026756625746156726,-0.026756625746156726,-6.894517450285794,-6.894517450285794,-6.894517450285794,0.0,0.0,0.0,6.051093615576489
110,2015-07-19,13.998939172376557,-16.485064950188352,25.332087034411252,13.99893917237656,13.99893917237656,-8.199198831331717,-8.199198831331717,-8.199198831331717,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971624805,-0.5122059971624805,-0.5122059971624805,-6.630941379548378,-6.630941379548378,-6.630941379548378,0.0,0.0,0.0,5.79974034104484
111,2015-07-20,13.969459198523824,-12.833126962914896,29.633691915867203,13.969459198523824,13.969459198523824,-5.618945343954416,-5.618945343954416,-5.618945343954416,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.790919543007551,1.790919543007551,1.790919543007551,-6.3538134323411075,-6.3538134323411075,-6.3538134323411075,0.0,0.0,0.0,8.350513854569407
112,2015-07-21,13.939979224671086,-15.314928591987925,27.74209745709751,13.939979224671086,13.939979224671086,-7.176018254999573,-7.176018254999573,-7.176018254999573,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750718856,-0.05136739750718856,-0.05136739750718856,-6.068599402871525,-6.068599402871525,-6.068599402871525,0.0,0.0,0.0,6.763960969671514
113,2015-07-22,13.910499250818349,-14.58331972380768,28.57261596502291,13.910499250818347,13.910499250818347,-7.020123041261384,-7.020123041261384,-7.020123041261384,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296937025,-0.18304992296937025,-0.18304992296937025,-5.781021663671155,-5.781021663671155,-5.781021663671155,0.0,0.0,0.0,6.8903762095569645
114,2015-07-23,13.881019276965612,-13.441010448918092,27.09420574352407,13.881019276965612,13.881019276965612,-7.110623899086443,-7.110623899086443,-7.110623899086443,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050889557,-0.5576679050889557,-0.5576679050889557,-5.496904539376628,-5.496904539376628,-5.496904539376628,0.0,0.0,0.0,6.770395377879169
115,2015-07-24,13.851539303112874,-13.956006396014327,27.795708448399846,13.851539303112874,13.851539303112874,-6.737941051403723,-6.737941051403723,-6.737941051403723,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.459871694531659,-0.459871694531659,-0.459871694531659,-5.2220179022512045,-5.2220179022512045,-5.2220179022512045,0.0,0.0,0.0,7.113598251709151
116,2015-07-25,13.822059328108288,-11.779707634616695,30.153049706763376,13.822059328108288,13.822059328108288,-6.044731414749306,-6.044731414749306,-6.044731414749306,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574892192,-0.02675662574892192,-0.02675662574892192,-4.961923334379525,-4.961923334379525,-4.961923334379525,0.0,0.0,0.0,7.777327913358983
117,2015-07-26,13.792579353103703,-14.441496659802953,29.372926688792756,13.792579353103704,13.792579353103704,-6.290084534177222,-6.290084534177222,-6.290084534177222,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971661281,-0.5122059971661281,-0.5122059971661281,-4.721827082390234,-4.721827082390234,-4.721827082390234,0.0,0.0,0.0,7.502494818926481
118,2015-07-27,13.763099378099119,-12.201598075924515,31.013627362993944,13.763099378099119,13.763099378099119,-3.77157570486966,-3.77157570486966,-3.77157570486966,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430074676,1.7909195430074676,1.7909195430074676,-4.506443793256268,-4.506443793256268,-4.506443793256268,0.0,0.0,0.0,9.991523673229459
119,2015-07-28,13.733619403094536,-12.679200263691378,29.014726963439685,13.733619403094536,13.733619403094536,-5.427293524480378,-5.427293524480378,-5.427293524480378,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750752657,-0.05136739750752657,-0.05136739750752657,-4.319874672351993,-4.319874672351993,-4.319874672351993,0.0,0.0,0.0,8.306325878614158
120,2015-07-29,13.704139428089949,-13.915924276890575,30.574472993729522,13.704139428089949,13.704139428089949,-5.404604636094022,-5.404604636094022,-5.404604636094022,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297073303,-0.18304992297073303,-0.18304992297073303,-4.165503258502429,-4.165503258502429,-4.165503258502429,0.0,0.0,0.0,8.299534791995928
